session_id,name,stimulus_name,specimen_id,storage_directory,external_specimen_name,genotype,date_of_acquisition,rig,date_of_birth,full_genotype,age,sex,parent_session_id,workflow_state,project
795892214,20181213_422893_VISpm_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_795892214/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-15 00:40:04.000000,CAM2P.2,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
794688639,20181213_423225_RunDecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_794688639/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-13 17:50:29.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
790636906,20181204_422893_VISp_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_790636906/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-05 02:40:58.000000,CAM2P.2,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
790856463,20181205_421586_tfxsf,VisCodingTargetedTFxSF,763247322,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_790856463/,421586,Sst-IRES-Cre;Ai148,2018-12-05 18:21:52.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P108,M,,uploaded,VisCodingTargetedTFxSF
790920747,20181205_419530_Running,VisCodingTargetedRunningDecoding,763958536,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763958536/ophys_session_790920747/,419530,Ntsr1-Cre_GN220;Ai148,2018-12-05 21:19:37.000000,CAM2P.2,2018-08-24 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P122,F,,uploaded,VisCodingTargetedRunningDecoding
790916097,20181205_419158_Running,VisCodingTargetedRunningDecoding,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_790916097/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-05 20:58:49.000000,CAM2P.1,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedRunningDecoding
791381173,20181206_414556_2P2_VISlm_375um_VCTErun,VisCodingTargetedRunningDecoding,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_791381173/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-06 23:56:40.000000,CAM2P.1,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedRunningDecoding
790807555,20181205_422019_TargetContrast,VisCodingTargetedContrast,765991985,/allen/programs/braintv/production/neuralcoding/prod59/specimen_765991985/ophys_session_790807555/,422019,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-05 15:58:51.000000,CAM2P.2,2018-09-06 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-CreERT2/wt;Ai93(TITL-GCaMP6f)/wt,P109,M,,uploaded,VisCodingTargetedContrast
794971808,20181213_422893_VISlm_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_794971808/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-13 22:55:07.000000,CAM2P.2,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
791330902,20181206_419158_movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_791330902/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-06 20:50:08.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
791324158,20181206_419530_Running,VisCodingTargetedRunningDecoding,763958536,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763958536/ophys_session_791324158/,419530,Ntsr1-Cre_GN220;Ai148,2018-12-06 20:33:17.000000,CAM2P.1,2018-08-24 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P122,F,,uploaded,VisCodingTargetedRunningDecoding
791373133,20181206_421061_VISp_2P2_275um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_791373133/,421061,Sst-IRES-Cre;Ai148,2018-12-06 23:21:03.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
790000582,20181203_414560_movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_790000582/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-03 21:02:05.000000,CAM2P.1,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
791125374,20181206_421060_TargetContrast,VisCodingTargetedContrast,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_791125374/,421060,Sst-IRES-Cre;Ai148,2018-12-06 16:29:44.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
791258722,20181206_421586_tfxsf,VisCodingTargetedTFxSF,763247322,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_791258722/,421586,Sst-IRES-Cre;Ai148,2018-12-06 18:22:36.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P108,M,,uploaded,VisCodingTargetedTFxSF
791120861,20181206_422019_TargetContrast,VisCodingTargetedContrast,765991985,/allen/programs/braintv/production/neuralcoding/prod59/specimen_765991985/ophys_session_791120861/,422019,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-06 16:07:13.000000,CAM2P.2,2018-09-06 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-CreERT2/wt;Ai93(TITL-GCaMP6f)/wt,P109,M,,uploaded,VisCodingTargetedContrast
791248771,20181206_423225_rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_791248771/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-06 17:52:25.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
1030282145,20200616_511508_session1,VisCodingTargetedContrast,1008586533,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1008586533/ophys_session_1030282145/,511508,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2020-06-16 17:37:02.000000,CAM2P.2,2019-12-27 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P185,F,,uploaded,VisCodingTargetedContrast
878285374,20190530_445271_gamma40hzvalidation,VisCodingTargetedContrast,821470815,/allen/programs/braintv/production/visualbehavior/prod0/specimen_821470815/ophys_session_878285374/,445271,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2019-05-30 22:09:22.000000,CAM2P.1,2019-01-03 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P204,M,875442875.0,uploaded,OpenscopeGammaPilot
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
885653926,20190612_449653_Ophys7,VisCodingTargetedMovieClips,837628436,/allen/programs/braintv/production/neuralcoding/prod0/specimen_837628436/ophys_session_885653926/,449653,Vip-IRES-Cre;Ai148,2019-06-12 15:08:07.713348,MESO.1,2019-01-18 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,21 wks,M,869117575.0,uploaded,VisualBehaviorMultiscope
881419001,20190506_445271_GammaValidation,VisCodingTargetedContrast,821470815,/allen/programs/braintv/production/visualbehavior/prod0/specimen_821470815/ophys_session_881419001/,445271,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2019-06-05 21:24:38.000000,CAM2P.1,2019-01-03 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P204,M,,uploaded,OpenscopeGammaPilot
1028333693,20200606_510079_Session1_retake,VisCodingTargetedContrast,1007319146,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1007319146/ophys_session_1028333693/,510079,Vip-IRES-Cre;Ai148,2020-06-06 14:12:53.000000,CAM2P.2,2019-12-16 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,28 wks,M,,uploaded,VisCodingTargetedContrast
1028684055,20200608_510079_session2,VisCodingTargetedContrast,1007319146,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1007319146/ophys_session_1028684055/,510079,Vip-IRES-Cre;Ai148,2020-06-08 17:31:50.000000,CAM2P.2,2019-12-16 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,28 wks,M,1028333693.0,uploaded,VisCodingTargetedContrast
1029207865,20200610_511504_Session1,VisCodingTargetedContrast,1007329293,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1007329293/ophys_session_1029207865/,511504,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2020-06-10 16:59:26.000000,CAM2P.2,2019-12-27 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P185,M,,uploaded,VisCodingTargetedContrast
1034639517,20200707_530083_Session1,VisCodingTargetedContrast,1026701368,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1026701368/ophys_session_1034639517/,530083,Vip-IRES-Cre;Ai148,2020-07-07 16:24:41.000000,CAM2P.2,2020-04-23 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,13 wks,F,,uploaded,VisCodingTargetedContrast
1034894672,20200708_530083_Session2,VisCodingTargetedContrast,1026701368,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1026701368/ophys_session_1034894672/,530083,Vip-IRES-Cre;Ai148,2020-07-08 19:04:21.000000,CAM2P.2,2020-04-23 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,13 wks,F,,uploaded,VisCodingTargetedContrast
1038749382,20200727_530079_Session1,VisCodingTargetedContrast,1029488616,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1029488616/ophys_session_1038749382/,530079,Vip-IRES-Cre;Ai148,2020-07-27 15:41:49.000000,CAM2P.2,2020-04-23 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P118,M,,uploaded,VisCodingTargetedContrast
1038935270,20200728_530079_Session2,VisCodingTargetedContrast,1029488616,/allen/programs/braintv/production/neuralcoding/prod65/specimen_1029488616/ophys_session_1038935270/,530079,Vip-IRES-Cre;Ai148,2020-07-28 15:15:09.000000,CAM2P.2,2020-04-23 00:00:00.000000,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P118,M,1038749382.0,uploaded,VisCodingTargetedContrast
